Particle,xFmax
3687,1142.32
3688,1304.84
3689,1254.95
3690,1214.33
3691,1179.24
3692,1637.13
3693,1174.78
3694,1170.47
3695,1387.55
3696,1152.78
3697,1126.99
3698,1247.88
3699,1280.04
3700,1180.72
3701,1337.76
3702,1133.71
3703,1193.31
3704,1220.66
3705,1164.99
3706,1281.6
3707,1246.52
3708,1257.18
3709,1196.83
3710,1196.33
3711,1206.03
3712,1297.69
3713,1386.79
3714,148.66
3715,155.24
3716,171.17
3717,1161.03
3718,1230.65
3719,1213.14
3720,1185.96
3721,1198.54
3722,1332.25
3723,1245.79
3724,1300.96
3725,123.69
3726,1203.37
3727,1222.5
3728,1253.99
3729,1277.38
3730,1256.74
3731,1283.9
3732,1148.56
3733,1234.54
3734,1170.68
3735,1349.74
3736,1243.26
3737,1082.4
3738,1229.31
3739,1229.31
3740,1114
3741,1385.21
3742,1258.97
3743,1374.12
3744,1314.88
3745,1397.86
3746,1209.34
3747,1276.32
3748,1202.08
3749,1150.39
3750,1181.91
3751,1112.88
3752,1170
3753,1216.55
3754,1161.81
3755,148.66
3756,1274.24
3757,1160.78
3758,1137.8
3759,1344.62
3760,1366.53
3761,1315.52
3762,1195.53
3763,1218.28
3764,1151.09
3765,44.72
3766,1178.81
3767,1140.39
3768,1192.02
3769,1210.83
3770,1215.94
3771,1152.61
3772,1178.01
3773,1183.3
3774,1224.42
3775,1146.34
3776,1252.52
3777,1121.61
3778,1197.08
3779,1343.17
3780,1255.39
3781,1142.15
3782,1241.69
3783,1160.9
3784,1467.79
3785,1312.44
3786,1167.26
3787,1114.63
3788,1210.78
3789,1291.9
3790,1174.78
3791,78.1
3792,1156.03
3793,1116.11
3794,1122.94
3795,1210.37
3796,1281.6
3797,1236
3798,1318.83
3799,1222.01
3800,1151.69
3801,1226.91
3802,1391.76
3803,1420.42
3804,1148.65
3805,1240.85
3806,1268.23
3807,1172.01
3808,1332.4
3809,1144.38
3810,1285.15
3811,1270.63
3812,1232.6
3813,1126.45
3814,1212.02
3815,1140.22
3816,1392.84
3817,1176.52
3818,1218.24
3819,1315.48
3820,1232.4
3821,1271.38
3822,1149.83
3823,1201.08
3824,1205.03
3825,1236.93
3826,1247.8
3827,1240.36
3828,44.72
3829,1333.6
3830,1188.49
3831,1168.42
3832,1147.56
3833,1411.74
3834,1253.2
3835,1214.62
3836,1184.44
3837,1320.08
3838,1177.2
3839,1340.15
3840,1226.42
3841,1208.39
3842,1116.06
3843,1306.14
3844,1223.85
3845,1139.52
3846,1190.38
3847,1473.13
3848,1132.25
3849,1325.75
3850,1180.04
3851,1202.08
3852,1116.83
3853,1183.43
3854,1172.01
3855,2250.36
3856,1313.66
3857,1181.91
3858,1119.73
3859,1206.73
3860,1316.43
3861,1265.9
3862,1496.03
3863,1164.56
3864,1243.42
3865,1209.05
3866,1222.5
3867,1203.33
3868,1193.31
3869,1269.05
3870,1203.54
3871,1284.25
3872,1138.86
3873,1116.11
3874,1419.47
3875,1383.22
3876,1320.08
3877,1307.82
3878,1324.12
3879,1450.97
3880,1301.73
3881,1162.45
3882,1267.16
3883,1142.32
3884,1227.23
3885,1271.22
3886,1410.14
3887,1173.46
3888,1110.18
3889,1253.99
3890,1298.35
3891,1248.68
3892,1093.85
3893,1195.49
3894,1251.96
3895,1208.01
3896,1184.44
3897,1190.38
3898,1142.85
3899,1204.2
3900,1196.04
3901,1230.65
3902,1256.07
3903,1097.72
3904,1409.82
3905,1157.45
3906,1239.76
3907,1276.32
3908,1124.5
3909,1131.59
3910,1222.87
3911,156.52
3912,1092.38
3913,1303
3914,1133.23
3915,1172.77
3916,1168.12
3917,1122.01
3918,1147.26
3919,1361.25
3920,1141.27
3921,1163.49
3922,1171.75
3923,1111.4
3924,1280.82
3925,63.25
3926,1191.05
3927,1126.41
3928,1191.01
3929,1137.41
3930,1128.05
3931,1160.17
3932,1222.62
3933,1096.59
3934,1196.83
3935,1145.86
3936,1196.16
3937,1203.37
3938,1259.25
3939,1244.55
3940,1336
3941,1306.48
3942,1249.64
3943,1229.31
3944,1251.96
3945,1151.35
3946,1218.52
3947,1200
3948,1204.33
3949,1094.03
3950,1298.08
3951,1408.9
3952,1132.17
3953,1276.64
3954,1218.03
3955,1444.02
3956,1478.28
3957,1206.03
3958,1158.02
3959,1187.01
3960,1167.78
3961,1226.91
3962,1150
3963,1240.4
3964,1284.13
3965,108.17
3966,86.02
3967,1147.91
3968,1248.68
3969,1333.3
3970,1012.72
3971,1189.5
3972,1238.47
3973,1121.61
3974,1151.56
3975,1233.09
3976,1084.67
3977,1201.54
3978,1278.16
3979,58.31
3980,63.25
3981,1204.16
3982,1217.42
3983,1161.08
3984,1231.79
3985,1351.92
3986,1278.83
3987,1422.99
3988,1161.81
3989,1294.95
3990,1182.07
3991,1161.08
3992,1253.99
3993,1183.6
3994,1170.47
3995,1178.9
3996,1195.49
3997,1390.86
3998,1170
3999,1169.32
4000,1266.57
4001,1278.83
4002,1164.82
4003,1159.35
4004,1120.45
4005,1320.04
4006,1072.99
4007,1145.47
4008,1180.68
4009,1162.45
4010,53.85
4011,1234.91
4012,1218.52
4013,1389.75
4014,1131.77
4015,1188.78
4016,1142.37
4017,1242.78
4018,1233.69
4019,1407.59
4020,1142.02
4021,1523.22
4022,1187.01
4023,1215.94
4024,1180.68
4025,1142.37
4026,1140.04
4027,1268.11
4028,1538.83
4029,1155.21
4030,1184.44
4031,1110.18
4032,1189.03
4033,1164
4034,1321.97
4035,1224.09
4036,1065.32
4037,1229.19
4038,1203.04
4039,1168.29
4040,1167.26
4041,1136
4042,1294.95
4043,1230.04
4044,1430.03
4045,1196.83
4046,1367.81
4047,1278.83
4048,1288.45
4049,1349.37
4050,1263.96
4051,1140.04
4052,1368.83
4053,1232.27
4054,1416.51
4055,1199.21
4056,1167.3
4057,1092.89
4058,1194.74
4059,1149.83
4060,1156.03
4061,1293.75
4062,1157.32
4063,1294.49
4064,1183.38
4065,1181.4
4066,1173.88
4067,67.08
4068,1301.15
4069,1198.87
4070,1209.34
4071,1323.06
4072,1172.9
4073,1180.68
4074,1338.43
4075,1168.29
4076,1223.76
4077,1421.27
4078,1221.88
4079,1328.8
4080,1184.06
4081,1406.16
4082,1184.23
4083,1144.25
4084,1226.74
4085,67.08
4086,1348.26
4087,1204.2
4088,1349.7
4089,1162.5
4090,1260.52
4091,1224.42
4092,1218.4
4093,1157.67
4094,1144.81
4095,1194.74
4096,1197.08
4097,1213.96
4098,1229.19
4099,1243.26
4100,1218.03
4101,1156.76
4102,1274.05
4103,1155.21
4104,1171.37
4105,1172.39
4106,1209.34
4107,1166.06
4108,1112.21
4109,1339.59
4110,1423.38
4111,1196.7
4112,1158.84
4113,1116.83
4114,1192.06
4115,1177.12
4116,1152.56
4117,1218.28
4118,1167.6
4119,1173.46
4120,1193.31
4121,1266.69
4122,1305.99
4123,1324.24
4124,1226.42
4125,1164.82
4126,1225.77
4127,1278.83
4128,1198.08
4129,1214.13
4130,1171.75
4131,1132.83
4132,260.77
4133,70.71
4134,1193.31
4135,1311.37
4136,1212.48
4137,1323.1
4138,1314.69
4139,1179.92
4140,1248.68
4141,1257.82
4142,1200.71
4143,1152.48
4144,1132.17
4145,1270.12
4146,1184.44
4147,1185.33
4148,1212.64
4149,116.62
4150,1194.03
4151,1101.36
4152,1209.34
4153,1182.58
4154,1258.97
4155,1287.01
4156,1237.62
4157,1266.25
4158,1157.45
4159,1280.82
4160,1134.64
4161,1084.67
4162,1282.5
4163,1160.17
4164,1419.05
4165,1164.69
4166,1326.39
4167,1231.67
4168,1090.41
4169,1270.63
4170,1147.91
4171,1192.69
4172,1156.94
4173,1185.62
4174,1154.34
4175,1161.08
4176,1149.78
4177,1223.76
4178,1233.09
4179,1137.8
4180,1110.86
4181,1191.05
4182,1138.11
4183,1220.25
4184,1210.78
4185,1296.92
4186,1322.01
4187,1346.29
4188,1170.85
4189,1278.83
4190,1140.18
4191,1285.5
4192,1146.21
4193,1254.95
4194,1266.69
4195,1329.66
4196,1328.01
4197,1333.6
4198,1110.41
4199,1281.56
4200,1345.36
4201,1229.19
4202,270.19
4203,1327.4
4204,1237.13
4205,1417.18
4206,1265.9
4207,1229.19
4208,1027.72
4209,1228.01
4210,1189.62
4211,1249.04
4212,1159.53
4213,1202.66
4214,1295.41
4215,1358.71
4216,1158.84
4217,1177.84
4218,1190.38
4219,1289.96
4220,1167.26
4221,1293.56
4222,1092.89
4223,1172.39
4224,1149.65
4225,1148.56
4226,1142.85
4227,1128.94
4228,1212.64
4229,1241.93
4230,1160.56
4231,1145.86
4232,1312.44
4233,1106.35
4234,1236.93
4235,1266.06
4236,1276.64
4237,1273.15
4238,1157.63
4239,1226.74
4240,1223.85
4241,1214.95
4242,1114.5
4243,1224.42
4244,1368.58
4245,1283.16
4246,1058.49
4247,1162.84
4248,1188.49
4249,1059.48
4250,1275.77
4251,1206.73
4252,1160.78
4253,1377.13
4254,1401.18
4255,1156.94
4256,1134.06
4257,1142.72
4258,1244.55
4259,1157.41
4260,1116.47
4261,1253.99
4262,1103.68
4263,1176.44
4264,1193.31
4265,1157.63
4266,1157.45
4267,1279.06
4268,1290.74
4269,1300.96
4270,1151.09
4271,1196.04
4272,1224.3
4273,1261.51
4274,1284.13
4275,1185.33
4276,1433.49
4277,1202.08
4278,1205.07
4279,1142.85
4280,1108.02
4281,1127.87
4282,1244.55
4283,1286.58
4284,1183.43
4285,1214.62
4286,1233.69
4287,1419.08
4288,1208.06
4289,1164.69
4290,1445.86
4291,1233.09
4292,1252.08
4293,1492.65
4294,1190.04
4295,1152.48
4296,1215.98
4297,1145.86
4298,1197.08
4299,1323.82
4300,1250
4301,1185.96
4302,1132.17
4303,1126.81
4304,1102.09
4305,1159.35
4306,1184.23
4307,1240.36
4308,1245.55
4309,1185.12
4310,1227.88
4311,1195.07
4312,1129.47
4313,1151.22
4314,1025.52
4315,1213.8
4316,1224.3
4317,1216.55
4318,1202.08
4319,1432.83
4320,1153.13
4321,1161.03
4322,1348.48
4323,1049.95
4324,1236.93
4325,1273.18
4326,1340.6
4327,1165.16
4328,1276.32
4329,1256.07
4330,1285.5
4331,1218.24
4332,1132.96
4333,1138.51
4334,1168.12
4335,1427.62
4336,1382.93
4337,92.2
4338,1378.19
4339,1351.63
4340,1217.54
4341,1146.12
4342,1142.37
4343,1186.97
4344,1261.94
4345,1198.08
4346,1130
4347,58.31
4348,1213.34
4349,1142.37
4350,1178.9
4351,1156.94
4352,1142.32
4353,1361.65
4354,1243.1
4355,1204.2
4356,1212.48
4357,1221.84
4358,1249.04
4359,1283.2
4360,1306.48
4361,1176.14
4362,1134.42
4363,1306.02
4364,1157.45
4365,1396.17
4366,1120.09
4367,1188.11
4368,1172.77
4369,1311.26
4370,1195.49
4371,1144.38
4372,1173.88
4373,1221.84
4374,1253.99
4375,1146.3
4376,1195.7
4377,1191.05
4378,1100
4379,1209.3
4380,1172.09
4381,1138.11
4382,1280.62
4383,1142.15
4384,1186.97
4385,1210.37
4386,133.42
4387,1133.23
4388,123.69
4389,1128.01
4390,1171.54
4391,1217.42
4392,1233.09
4393,1177.96
4394,1201.04
4395,1327.4
4396,1235.84
4397,1221.15
4398,1266.49
4399,1165.2
4400,1122.72
4401,1100
4402,1132.52
4403,1032.47
4404,1392.91
4405,1239.76
4406,58.31
4407,1181.86
4408,1156.03
4409,50
4410,1188.49
4411,1250.28
4412,1149.65
4413,1089.04
4414,1214.91
4415,1118.26
4416,1159.66
4417,1213.34
4418,1244.71
4419,1270.16
4420,1244.83
4421,136.01
4422,1210.5
4423,1196.2
4424,1248.88
4425,1286
4426,1328.34
4427,1187.01
4428,1430.28
4429,1331.8
4430,1312.29
4431,1262.42
4432,1192.02
4433,117.05
4434,143.18
4435,1142.37
4436,1133.58
4437,1270.04
4438,1196.33
4439,1079.12
4440,1360.15
4441,1238.47
4442,1144.9
4443,1186
4444,1246.19
4445,1195.2
4446,1130.71
4447,1193.31
4448,1169.32
4449,1292.83
4450,1424.25
4451,1244.03
4452,1225.28
4453,1213.8
4454,1216.31
4455,1296.53
4456,1200
4457,1147.69
4458,1218.4
4459,1276.4
4460,1136.53
4461,1194.36
4462,1163.87
4463,1363.6
4464,1296.19
4465,1217.09
4466,1361.25
4467,1244.71
4468,1176.52
4469,1205.07
4470,1124.46
4471,1294.68
4472,1170.68
4473,1235.84
4474,1151.22
4475,1208.3
4476,1171.37
4477,1183.38
4478,1130.88
4479,1162.76
4480,1294.37
4481,1121.61
4482,1221.88
4483,1364.99
4484,1308.01
4485,1193.65
4486,1088.53
4487,1140.57
4488,1168.67
4489,1167.09
4490,1192.06
4491,1178.01
4492,1186.97
4493,1152.48
4494,1270.94
4495,1261.94
4496,1144.25
4497,1160.43
4498,1164.69
4499,278.03
4500,1118.03
4501,1106.75
4502,1223.85
4503,1386.83
4504,1200
4505,1108.87
4506,1211.65
4507,1157.45
4508,1208.01
4509,1333.04
4510,1221.88
4511,1196.41
4512,1198.54
4513,1138.86
4514,1182.29
4515,1140.61
4516,1237.94
4517,1210.62
4518,1176.14
4519,1220.04
4520,1283.16
4521,1167.26
4522,1258.01
4523,1734.42
4524,1120.71
4525,1444.71
4526,1128.72
4527,1193.69
4528,1179.24
4529,1290.77
4530,1291.9
4531,1215.11
4532,1331.35
4533,1204.2
4534,1320.61
4535,1197.08
4536,1145.43
4537,1264
4538,1173.88
4539,1139.91
4540,1249.08
4541,1231.67
4542,1165.03
4543,1252.28
4544,1108.02
4545,1210.37
4546,1094.81
4547,1180.04
4548,1198.54
4549,1132.17
4550,1140.22
4551,1184.23
4552,1292.94
4553,1159.53
4554,1315.03
4555,1253.99
4556,1333.04
4557,1199.21
4558,1275.81
4559,102.96
4560,1173.88
4561,1159.74
4562,1155.21
4563,1160
4564,1300.96
4565,1175.16
4566,1334.54
4567,1180.68
4568,1363.12
4569,1114
4570,1177.2
4571,1297.11
4572,1206.15
4573,1185.12
4574,1218.4
4575,1148.09
4576,1160.39
4577,1162.45
4578,1132.65
4579,1246.64
4580,1161.81
4581,1334.17
4582,1348.26
4583,1238.22
4584,1141.27
4585,1256.7
4586,1284.13
4587,1220.66
4588,1193.69
4589,1214.91
4590,1400.64
4591,1175.16
4592,1296.3
4593,1198.54
4594,1218.4
4595,1196.41
4596,1239.07
4597,1136.35
4598,1329.66
4599,1202.83
4600,1266.57
4601,1276.32
4602,1101.64
4603,1475.26
4604,1199.21
4605,1149.83
4606,50
4607,1154.86
4608,1171.54
4609,1139.52
4610,1218.52
4611,1344.66
4612,1158.79
4613,1173.88
4614,1137.19
4615,1237.94
4616,1214.95
4617,1186.97
4618,1158.84
4619,1123.61
4620,1186.09
4621,1176.14
4622,1180.68
4623,1325.03
4624,1184.31
4625,1287.52
4626,1251
4627,1158.49
4628,1333.6
4629,1231.1
4630,1113.28
4631,1128.98
4632,1253.2
4633,1239.44
4634,1237.62
4635,1220.04
4636,1219.18
4637,1392.84
4638,1253.2
4639,1172.9
4640,1308.63
4641,1162.11
4642,1143.9
4643,1196.04
4644,1111.58
4645,1165.03
4646,1218.07
4647,1144.77
4648,1331.24
4649,1305.07
4650,1270.16
4651,1281.29
4652,1236.93
4653,1323.82
4654,1216.06
4655,1167.78
4656,1226.74
4657,1227.88
4658,1327.74
4659,1141.27
4660,1162.97
4661,1588.24
4662,1237.94
4663,1132.83
4664,1198.17
4665,1116.65
4666,1173.24
4667,1326.12
4668,1168.12
4669,1130.88
4670,1348.33
4671,1192.31
4672,1186.97
4673,1381.34
4674,1130.71
4675,1171.75
4676,1152.78
4677,1143.37
4678,1369.38
4679,1196.2
4680,1183.43
4681,58.31
4682,76.16
4683,1127.87
4684,1167.09
4685,1159.53
4686,1172.73
4687,1251
4688,1145.6
4689,1135.65
4690,1293.75
4691,1255.39
4692,1392.7
4693,1141.62
4694,1188.78
4695,80.62
4696,1209.34
4697,80.62
4698,1423.38
4699,1269.21
4700,1099.32
4701,1154.34
4702,1337.95
4703,1342.01
4704,1503.6
4705,1147.56
4706,1261.51
4707,1234.83
4708,1110.86
4709,1145.86
4710,1145.86
4711,1168.12
4712,1272.83
4713,1104.54
4714,1228.01
4715,1197.08
4716,1286.58
4717,1192.52
4718,1302.5
4719,1230.45
4720,1401.61
4721,1198.54
4722,1202.66
4723,1392.91
4724,1162.76
4725,1168.46
4726,1165.59
4727,1142.72
4728,1211.16
4729,1226.74
4730,1118.3
4731,1192.31
4732,1304.19
4733,1110.72
4734,1278.12
4735,1151.56
4736,1106.35
4737,1142.32
4738,1433.88
4739,1272.01
4740,44.72
4741,1143.9
4742,1191.05
4743,1235.68
4744,1151.35
4745,1205.69
4746,1238.22
4747,1290.97
4748,1282.69
4749,1244.59
4750,1190.5
4751,1049.95
4752,1140.18
4753,1200.17
4754,1209.34
4755,1140.22
4756,1204.2
4757,1468.13
4758,1179.03
4759,1113.19
4760,1140.39
4761,1225.89
4762,1134.06
4763,1151.22
4764,1314.72
4765,1256.07
4766,1210.5
4767,1284.45
4768,1240.16
4769,1185.12
4770,1240.36
4771,1160.78
4772,1201.67
4773,1155.25
4774,1436.73
4775,50
4776,1228.86
4777,1308.63
4778,1205.03
4779,1234.91
4780,1115.21
4781,1153.17
4782,1217.42
4783,1105.35
4784,1282.26
4785,1252.52
4786,1318.26
4787,1157.32
4788,1134.37
4789,1231.3
4790,50
4791,1166.62
4792,1240.36
4793,1140.39
4794,1118.66
4795,1140.57
4796,1230.04
4797,1264.91
4798,1246.31
4799,1154.34
4800,1084.67
4801,1263.17
4802,1175.46
4803,1271.42
4804,1281.44
4805,1243.42
4806,1356.24
4807,1262.54
4808,1128.98
4809,1212.64
4810,1157.41
4811,1227.88
4812,1155.51
4813,1138.64
4814,1163.49
4815,1112.34
4816,1303.92
4817,1390.43
4818,1328.53
4819,1204.16
4820,1164
4821,1128.94
4822,1160.39
4823,1336.64
4824,1208.14
4825,1151.04
4826,1280.98
4827,1262.89
4828,1170.68
4829,1156.24
4830,1152.48
4831,1124.5
4832,1151.56
4833,1210.78
4834,1359.3
4835,1298.69
4836,1144.9
4837,1128.98
4838,1181.91
4839,1151.35
4840,1104.76
4841,1137.45
4842,1197.08
4843,1365.28
4844,1120.09
4845,1086.88
4846,1206.15
4847,1216.06
4848,1083.74
4849,1183.77
4850,1209.05
4851,58.31
4852,1428.64
4853,58.31
4854,1222.99
4855,1254.95
4856,1262.1
4857,1336.9
4858,1151.17
4859,1177.2
4860,1193.4
4861,1169.7
4862,1166.62
4863,1251.6
4864,1251.6
4865,1208.01
4866,1227.11
4867,1148.56
4868,1130.88
4869,1295.53
4870,2384.72
4871,1154.34
4872,1311.87
4873,1192.69
4874,1158.84
4875,1479.9
4876,1387.52
4877,1157.45
4878,1172.01
4879,1104.94
4880,1201.08
4881,1071.68
4882,1130
4883,1226.42
4884,1218.52
4885,1192.69
4886,1177.84
4887,1284.25
4888,1122.01
4889,1176.52
4890,1160.39
4891,1110.41
4892,1181.06
4893,1196.2
4894,1215.65
4895,1236.93
4896,1103.68
4897,1162.97
4898,1301.77
4899,1195.07
4900,1312.44
4901,1321.97
4902,1233.29
4903,1386
4904,1150.39
4905,1202.54
4906,1163.87
4907,1183.38
4908,1161.08
4909,1130.18
4910,1205.07
4911,1157.32
4912,1142.37
4913,1145.6
4914,1396.17
4915,1298.38
4916,1247.8
4917,1194.36
4918,1346.29
4919,1245.95
4920,1155.51
4921,1118.03
4922,1181.52
4923,1240.64
4924,85.44
4925,1118.03
4926,1236.65
4927,1132.25
4928,1144.9
4929,114.02
4930,1151.22
4931,1225.6
4932,1314.72
4933,1226.74
4934,1473.23
4935,1210.62
4936,1231.79
4937,1154.34
4938,1246.15
4939,1193.69
4940,1314.69
4941,1295.57
4942,1138.11
4943,1180.89
4944,1140.57
4945,1240.36
4946,1288.6
4947,63.25
4948,1137.72
4949,1275.62
4950,1305.53
4951,1157.41
4952,1116.11
4953,1164.17
4954,1194.03
4955,1320.98
4956,1156.76
4957,1185.12
4958,1186
4959,1287.52
4960,1212.97
4961,1464.55
4962,1284.56
4963,1355.95
4964,1082.31
4965,1214.91
4966,1174.27
4967,1257.18
4968,1202.08
4969,1128.05
4970,1173.24
4971,1194.36
4972,1276.13
4973,1181.06
4974,1074.66
4975,80.62
4976,1146.21
4977,1126.99
4978,72.8
4979,1127.7
4980,1196.41
4981,1441.84
4982,1161.08
4983,1288.1
4984,1222.01
4985,1186
4986,1376.15
4987,1249.08
4988,1141.1
4989,1186.8
4990,1130.53
4991,1379.06
4992,1179.24
4993,1443.09
4994,1226.74
4995,1161.08
4996,1182.29
4997,1310.34
4998,1397.18
4999,1141.1
5000,1271.42
5001,1183.3
5002,1192.06
5003,355.11
5004,1198.71
5005,1271.42
5006,1265.9
5007,1274.13
5008,1276.32
5009,1136.53
5010,1390.86
5011,1202.21
5012,1105.35
5013,56.57
5014,1349.74
5015,1370.88
5016,1243.26
5017,1263.21
5018,1196.83
5019,1233.69
5020,1246.19
5021,1200.67
5022,1108.02
5023,347.13
5024,1278.12
5025,1189.83
5026,1200.67
5027,1248.44
5028,58.31
5029,1206.52
5030,1274.75
5031,1214.58
5032,1368.25
5033,1161.03
5034,1107.66
5035,1222.62
5036,1351.48
5037,1190.8
5038,1342.61
5039,1298.77
5040,1167.26
5041,1161.08
5042,1225.77
5043,1140.18
5044,1268.74
5045,1262.1
5046,1110.18
5047,1281.56
5048,1156.76
5049,1315.94
5050,1120.71
5051,1248.68
5052,1261.51
5053,1274.75
5054,1054.37
5055,1280.04
5056,1308.63
5057,1244.23
5058,1305.41
5059,1190.17
5060,1330.04
5061,1103.09
5062,1176.86
5063,1176.31
5064,1294.68
5065,1288.76
5066,1818.93
5067,1236
5068,1152.78
5069,1132.3
5070,1218.07
5071,1189.62
5072,1198.54
5073,1188.49
5074,1118.26
5075,1336
5076,1153.17
5077,1123.3
5078,1230.45
5079,1149.83
5080,1229.67
5081,1253.55
5082,1234.91
5083,1323.1
5084,1250
5085,1176.44
5086,1306.02
5087,1159.74
5088,1261.15
5089,1212.64
5090,1156.03
5091,1175.16
5092,1283.2
5093,1422.01
5094,1200.71
5095,1275.77
5096,1239.76
5097,1348.93
5098,1167.09
5099,1274.4
5100,1326.73
5101,1208.14
5102,1250.28
5103,1194.74
5104,1237.13
5105,1131.77
5106,1145.86
5107,1523.15
5108,1464.14
5109,1366.82
5110,1198.54
5111,1154.34
5112,1162.76
5113,1192.06
5114,1218.4
5115,1174.44
5116,1140.18
5117,1119.73
5118,1184.44
5119,1265.07
5120,1080.79
5121,1214
5122,1243.38
5123,1162.97
5124,1210.62
5125,1163.62
5126,1238.59
5127,1188.7
5128,1061.04
5129,1095.9
5130,1242.34
5131,1230.45
5132,1186.8
5133,1212.11
5134,1360.33
5135,1384.23
5136,1206.52
5137,1125.08
5138,1175.46
5139,1255.39
5140,1278.16
5141,1257.06
5142,1116.65
5143,1288.1
5144,1174.78
5145,1182.24
5146,1206.03
5147,1176.86
5148,1075.41
5149,1243.26
5150,1163.62
5151,1288.91
5152,1362.35
5153,194.16
5154,1456.71
5155,1280.35
5156,1290.27
5157,1190
5158,1224.42
5159,1294.37
5160,1252.4
5161,1333.64
5162,1113.96
5163,1205.69
5164,1250.32
5165,1151.09
5166,1499.33
5167,1450.55
5168,1178.35
5169,1138.51
5170,1231.75
5171,1303.61
5172,1102.59
5173,1271.42
5174,1258.73
5175,1247.24
5176,1141.27
5177,1370.58
5178,1221.56
5179,1308.17
5180,1357.24
5181,1395.89
5182,1118.79
5183,1115.21
5184,1279.41
5185,1234.91
5186,1331.8
5187,1173.24
5188,1138.46
5189,1142.37
5190,1319.13
5191,1246.52
5192,1334.05
5193,1238.1
5194,1131.59
5195,1265.07
5196,1218.52
5197,1306.02
5198,1200.75
5199,1134.64
5200,1117.59
5201,1181.19
5202,1277.38
5203,121.66
5204,1142.37
5205,200.25
5206,192.35
5207,1214.62
5208,1236.85
5209,136.01
5210,1240.36
5211,1242.01
5212,1099.32
5213,1154.34
5214,67.08
5215,1084.67
5216,1305.07
5217,1136.35
5218,1138.86
5219,1176.86
5220,1324.42
5221,1192.69
5222,1230.65
5223,1248.88
5224,1276.4
5225,1151.56
5226,1177.2
5227,1136
5228,76.16
5229,1120.04
5230,1336
5231,1212.02
5232,1170
5233,80.62
5234,1171.75
5235,80.62
5236,1204.2
5237,1367.04
5238,1262.46
5239,1227.23
5240,1187.01
5241,1125.08
5242,1177.96
5243,1227.76
5244,1132.52
5245,1215.65
5246,1133.58
5247,1216.55
5248,1253.63
5249,1144.77
5250,1163.62
5251,1240.85
5252,1215.11
5253,53.85
5254,1436.18
5255,1347.15
5256,104.4
5257,1254.19
5258,1327.4
5259,1130.71
5260,1359.49
5261,1151.35
5262,1170
5263,1303.84
5264,1210.5
5265,1322.2
5266,1167.65
5267,1130.71
5268,1238.59
5269,1282.22
5270,1132.08
5271,1198.54
5272,1166.62
5273,1245.79
5274,1115.08
5275,1256.74
5276,1444.02
5277,1077.08
5278,1172.73
5279,1414.96
5280,1157.67
5281,50
5282,1125.08
5283,53.85
5284,64.03
5285,1475.13
5286,1156.94
5287,1217.09
5288,1232.27
5289,1241.69
5290,1123.61
5291,1124.46
5292,1204.16
5293,1146.3
5294,1261.94
5295,152.97
5296,1110.41
5297,82.46
5298,1188.11
5299,1138.64
5300,1215.94
5301,1082.4
5302,1256.86
5303,1166.62
5304,1184.44
5305,1247.88
5306,1203.04
5307,1467.55
5308,1268.27
5309,1166.19
5310,1111.4
5311,1225.28
5312,1176.86
5313,1183.38
5314,1787.18
5315,1274.75
5316,1325.44
5317,1126.41
5318,1290.74
5319,1338.81
5320,1344.8
5321,1266.06
5322,1172.09
5323,1231.3
5324,1236.93
5325,1398.32
5326,94.87
5327,1284.13
5328,1214.99
5329,104.4
5330,1183.38
5331,1140.18
5332,1236
5333,1137.19
5334,1134.06
5335,1206.03
5336,1192.06
5337,1178.35
5338,1634.87
5339,1415.98
5340,1175.46
5341,1255.91
5342,1192.81
5343,1207.02
5344,1082.27
5345,1358.31
5346,1125.79
5347,1344.8
5348,1392.62
5349,1361.91
5350,1192.69
5351,1147.69
5352,1085.22
5353,1200
5354,1214.91
5355,1092.52
5356,1169.27
5357,1268.27
5358,1148.43
5359,1255.39
5360,1206.19
5361,1212.35
5362,1140.18
5363,1127.92
5364,1239.11
5365,1101.45
5366,1137.72
5367,1197.08
5368,1222.87
5369,1182.58
5370,1232.27
5371,1115.44
5372,1156.03
5373,1152.61
5374,1181.19
5375,1395.17
5376,1151.09
5377,1291.2
5378,1117.9
5379,1187.14
5380,1172.01
5381,1122.94
5382,1174.27
5383,1202.21
5384,1253
5385,1213.96
5386,1278.63
5387,1116.83
5388,44.72
5389,1147.39
5390,1145.43
5391,1158.49
5392,1119.87
5393,1138.11
5394,1141.27
5395,1246.15
5396,1266.25
5397,1225.28
5398,1116.11
5399,1276.32
5400,2574.98
5401,1217.54
5402,1164.69
5403,1196.2
5404,1136
5405,1224.13
5406,1300
5407,1155.21
5408,1159.74
5409,1155.72
5410,1188.49
5411,1205.53
5412,1125.39
5413,1144.77
5414,1192.18
5415,1311.87
5416,1197.75
5417,1304.84
5418,1262.89
5419,1261.15
5420,1159.74
5421,1196.16
5422,1287.36
5423,1134.55
5424,1253.24
5425,1208.8
5426,1183.77
5427,72.11
5428,64.03
5429,1168.46
5430,1138.77
5431,1311.83
5432,1211.98
5433,1162.11
5434,1151.22
5435,1132.78
5436,1123.61
5437,1161.08
5438,76.16
5439,1431.26
5440,1231.3
5441,1241.97
5442,1162.11
5443,1133.58
5444,1296.53
5445,1145.43
5446,1189.83
5447,1193.65
5448,1326.99
5449,1405.77
5450,1253.99
5451,1204.87
5452,1155.25
5453,1154.86
5454,58.31
5455,1177.2
